plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
51,24908,connected,,,compute-006,be4-port0,server,be-rail-leaf-03,E1/6/1,leaf
51,24909,connected,,,compute-006,be5-port0,server,be-rail-leaf-03,E1/6/2,leaf
51,24910,connected,,,compute-006,be6-port0,server,be-rail-leaf-04,E1/6/1,leaf
51,24911,connected,,,compute-006,be7-port0,server,be-rail-leaf-04,E1/6/2,leaf
51,24912,connected,,,compute-006,fe-p0,server,fe-leaf-01,E1/3/2,leaf
51,24913,connected,,,compute-006,fe-p1,server,fe-leaf-02,E1/3/2,leaf
51,24914,connected,,,compute-007,be0-port0,server,be-rail-leaf-01,E1/7/1,leaf
51,24915,connected,,,compute-007,be1-port0,server,be-rail-leaf-01,E1/7/2,leaf
51,24916,connected,,,compute-007,be2-port0,server,be-rail-leaf-02,E1/7/1,leaf
51,24917,connected,,,compute-007,be3-port0,server,be-rail-leaf-02,E1/7/2,leaf
51,24918,connected,,,compute-007,be4-port0,server,be-rail-leaf-03,E1/7/1,leaf
51,24919,connected,,,compute-007,be5-port0,server,be-rail-leaf-03,E1/7/2,leaf
51,24920,connected,,,compute-007,be6-port0,server,be-rail-leaf-04,E1/7/1,leaf
51,24921,connected,,,compute-007,be7-port0,server,be-rail-leaf-04,E1/7/2,leaf
51,24922,connected,,,compute-007,fe-p0,server,fe-leaf-01,E1/3/3,leaf
51,24923,connected,,,compute-007,fe-p1,server,fe-leaf-02,E1/3/3,leaf
51,24924,connected,,,compute-008,be0-port0,server,be-rail-leaf-01,E1/8/1,leaf
51,24925,connected,,,compute-008,be1-port0,server,be-rail-leaf-01,E1/8/2,leaf
51,24926,connected,,,compute-008,be2-port0,server,be-rail-leaf-02,E1/8/1,leaf
51,24927,connected,,,compute-008,be3-port0,server,be-rail-leaf-02,E1/8/2,leaf
51,24928,connected,,,compute-008,be4-port0,server,be-rail-leaf-03,E1/8/1,leaf
51,24929,connected,,,compute-008,be5-port0,server,be-rail-leaf-03,E1/8/2,leaf
51,24930,connected,,,compute-008,be6-port0,server,be-rail-leaf-04,E1/8/1,leaf
51,24931,connected,,,compute-008,be7-port0,server,be-rail-leaf-04,E1/8/2,leaf
51,24932,connected,,,compute-008,fe-p0,server,fe-leaf-01,E1/3/4,leaf
51,24933,connected,,,compute-008,fe-p1,server,fe-leaf-02,E1/3/4,leaf
51,24934,connected,,,compute-009,be0-port0,server,be-rail-leaf-01,E1/9/1,leaf
51,24935,connected,,,compute-009,be1-port0,server,be-rail-leaf-01,E1/9/2,leaf
51,24936,connected,,,compute-009,be2-port0,server,be-rail-leaf-02,E1/9/1,leaf
51,24937,connected,,,compute-009,be3-port0,server,be-rail-leaf-02,E1/9/2,leaf
51,24938,connected,,,compute-009,be4-port0,server,be-rail-leaf-03,E1/9/1,leaf
51,24939,connected,,,compute-009,be5-port0,server,be-rail-leaf-03,E1/9/2,leaf
51,24940,connected,,,compute-009,be6-port0,server,be-rail-leaf-04,E1/9/1,leaf
51,24941,connected,,,compute-009,be7-port0,server,be-rail-leaf-04,E1/9/2,leaf
51,24942,connected,,,compute-009,fe-p0,server,fe-leaf-01,E1/5/1,leaf
51,24943,connected,,,compute-009,fe-p1,server,fe-leaf-02,E1/5/1,leaf
51,24944,connected,,,compute-010,be0-port0,server,be-rail-leaf-01,E1/10/1,leaf
51,24945,connected,,,compute-010,be1-port0,server,be-rail-leaf-01,E1/10/2,leaf
51,24946,connected,,,compute-010,be2-port0,server,be-rail-leaf-02,E1/10/1,leaf
51,24947,connected,,,compute-010,be3-port0,server,be-rail-leaf-02,E1/10/2,leaf
51,24948,connected,,,compute-010,be4-port0,server,be-rail-leaf-03,E1/10/1,leaf
51,24949,connected,,,compute-010,be5-port0,server,be-rail-leaf-03,E1/10/2,leaf
51,24950,connected,,,compute-010,be6-port0,server,be-rail-leaf-04,E1/10/1,leaf
51,24951,connected,,,compute-010,be7-port0,server,be-rail-leaf-04,E1/10/2,leaf
51,24952,connected,,,compute-010,fe-p0,server,fe-leaf-01,E1/5/2,leaf
51,24953,connected,,,compute-010,fe-p1,server,fe-leaf-02,E1/5/2,leaf
51,24954,connected,,,compute-011,be0-port0,server,be-rail-leaf-01,E1/11/1,leaf
51,24955,connected,,,compute-011,be1-port0,server,be-rail-leaf-01,E1/11/2,leaf
51,24956,connected,,,compute-011,be2-port0,server,be-rail-leaf-02,E1/11/1,leaf
51,24957,connected,,,compute-011,be3-port0,server,be-rail-leaf-02,E1/11/2,leaf
51,24958,connected,,,compute-011,be4-port0,server,be-rail-leaf-03,E1/11/1,leaf
51,24959,connected,,,compute-011,be5-port0,server,be-rail-leaf-03,E1/11/2,leaf
51,24960,connected,,,compute-011,be6-port0,server,be-rail-leaf-04,E1/11/1,leaf
51,24961,connected,,,compute-011,be7-port0,server,be-rail-leaf-04,E1/11/2,leaf
51,24962,connected,,,compute-011,fe-p0,server,fe-leaf-01,E1/5/3,leaf
51,24963,connected,,,compute-011,fe-p1,server,fe-leaf-02,E1/5/3,leaf
51,24964,connected,,,compute-012,be0-port0,server,be-rail-leaf-01,E1/12/1,leaf
51,24965,connected,,,compute-012,be1-port0,server,be-rail-leaf-01,E1/12/2,leaf
51,24966,connected,,,compute-012,be2-port0,server,be-rail-leaf-02,E1/12/1,leaf
51,24967,connected,,,compute-012,be3-port0,server,be-rail-leaf-02,E1/12/2,leaf
51,24968,connected,,,compute-012,be4-port0,server,be-rail-leaf-03,E1/12/1,leaf
51,24969,connected,,,compute-012,be5-port0,server,be-rail-leaf-03,E1/12/2,leaf
51,24970,connected,,,compute-012,be6-port0,server,be-rail-leaf-04,E1/12/1,leaf
51,24971,connected,,,compute-012,be7-port0,server,be-rail-leaf-04,E1/12/2,leaf
51,24972,connected,,,compute-012,fe-p0,server,fe-leaf-01,E1/5/4,leaf
51,24973,connected,,,compute-012,fe-p1,server,fe-leaf-02,E1/5/4,leaf
51,24974,connected,,,compute-013,be0-port0,server,be-rail-leaf-01,E1/13/1,leaf
51,24975,connected,,,compute-013,be1-port0,server,be-rail-leaf-01,E1/13/2,leaf
51,24976,connected,,,compute-013,be2-port0,server,be-rail-leaf-02,E1/13/1,leaf
51,24977,connected,,,compute-013,be3-port0,server,be-rail-leaf-02,E1/13/2,leaf
51,24978,connected,,,compute-013,be4-port0,server,be-rail-leaf-03,E1/13/1,leaf
51,24979,connected,,,compute-013,be5-port0,server,be-rail-leaf-03,E1/13/2,leaf
51,24980,connected,,,compute-013,be6-port0,server,be-rail-leaf-04,E1/13/1,leaf
51,24981,connected,,,compute-013,be7-port0,server,be-rail-leaf-04,E1/13/2,leaf
51,24982,connected,,,compute-013,fe-p0,server,fe-leaf-01,E1/7/1,leaf
51,24983,connected,,,compute-013,fe-p1,server,fe-leaf-02,E1/7/1,leaf
51,24984,connected,,,compute-014,be0-port0,server,be-rail-leaf-01,E1/14/1,leaf
51,24985,connected,,,compute-014,be1-port0,server,be-rail-leaf-01,E1/14/2,leaf
51,24986,connected,,,compute-014,be2-port0,server,be-rail-leaf-02,E1/14/1,leaf
51,24987,connected,,,compute-014,be3-port0,server,be-rail-leaf-02,E1/14/2,leaf
51,24988,connected,,,compute-014,be4-port0,server,be-rail-leaf-03,E1/14/1,leaf
51,24989,connected,,,compute-014,be5-port0,server,be-rail-leaf-03,E1/14/2,leaf
51,24990,connected,,,compute-014,be6-port0,server,be-rail-leaf-04,E1/14/1,leaf
51,24991,connected,,,compute-014,be7-port0,server,be-rail-leaf-04,E1/14/2,leaf
51,24992,connected,,,compute-014,fe-p0,server,fe-leaf-01,E1/7/2,leaf
51,24993,connected,,,compute-014,fe-p1,server,fe-leaf-02,E1/7/2,leaf
51,24994,connected,,,compute-015,be0-port0,server,be-rail-leaf-01,E1/15/1,leaf
51,24995,connected,,,compute-015,be1-port0,server,be-rail-leaf-01,E1/15/2,leaf
51,24996,connected,,,compute-015,be2-port0,server,be-rail-leaf-02,E1/15/1,leaf
51,24997,connected,,,compute-015,be3-port0,server,be-rail-leaf-02,E1/15/2,leaf
51,24998,connected,,,compute-015,be4-port0,server,be-rail-leaf-03,E1/15/1,leaf
51,24999,connected,,,compute-015,be5-port0,server,be-rail-leaf-03,E1/15/2,leaf
51,25000,connected,,,compute-015,be6-port0,server,be-rail-leaf-04,E1/15/1,leaf
51,25001,connected,,,compute-015,be7-port0,server,be-rail-leaf-04,E1/15/2,leaf
51,25002,connected,,,compute-015,fe-p0,server,fe-leaf-01,E1/7/3,leaf
51,25003,connected,,,compute-015,fe-p1,server,fe-leaf-02,E1/7/3,leaf
51,25004,connected,,,compute-016,be0-port0,server,be-rail-leaf-01,E1/16/1,leaf
51,25005,connected,,,compute-016,be1-port0,server,be-rail-leaf-01,E1/16/2,leaf
51,25006,connected,,,compute-016,be2-port0,server,be-rail-leaf-02,E1/16/1,leaf
51,25007,connected,,,compute-016,be3-port0,server,be-rail-leaf-02,E1/16/2,leaf
51,25008,connected,,,compute-016,be4-port0,server,be-rail-leaf-03,E1/16/1,leaf
51,25009,connected,,,compute-016,be5-port0,server,be-rail-leaf-03,E1/16/2,leaf
51,25010,connected,,,compute-016,be6-port0,server,be-rail-leaf-04,E1/16/1,leaf
51,25011,connected,,,compute-016,be7-port0,server,be-rail-leaf-04,E1/16/2,leaf
51,25012,connected,,,compute-016,fe-p0,server,fe-leaf-01,E1/7/4,leaf
51,25013,connected,,,compute-016,fe-p1,server,fe-leaf-02,E1/7/4,leaf
51,25014,connected,,,compute-017,be0-port0,server,be-rail-leaf-01,E1/17/1,leaf
51,25015,connected,,,compute-017,be1-port0,server,be-rail-leaf-01,E1/17/2,leaf
51,25016,connected,,,compute-017,be2-port0,server,be-rail-leaf-02,E1/17/1,leaf
51,25017,connected,,,compute-017,be3-port0,server,be-rail-leaf-02,E1/17/2,leaf
51,25018,connected,,,compute-017,be4-port0,server,be-rail-leaf-03,E1/17/1,leaf
51,25019,connected,,,compute-017,be5-port0,server,be-rail-leaf-03,E1/17/2,leaf
51,25020,connected,,,compute-017,be6-port0,server,be-rail-leaf-04,E1/17/1,leaf
51,25021,connected,,,compute-017,be7-port0,server,be-rail-leaf-04,E1/17/2,leaf
51,25022,connected,,,compute-017,fe-p0,server,fe-leaf-01,E1/9/1,leaf
51,25023,connected,,,compute-017,fe-p1,server,fe-leaf-02,E1/9/1,leaf
51,25024,connected,,,compute-018,be0-port0,server,be-rail-leaf-01,E1/18/1,leaf
51,25025,connected,,,compute-018,be1-port0,server,be-rail-leaf-01,E1/18/2,leaf
51,25026,connected,,,compute-018,be2-port0,server,be-rail-leaf-02,E1/18/1,leaf
51,25027,connected,,,compute-018,be3-port0,server,be-rail-leaf-02,E1/18/2,leaf
51,25028,connected,,,compute-018,be4-port0,server,be-rail-leaf-03,E1/18/1,leaf
51,25029,connected,,,compute-018,be5-port0,server,be-rail-leaf-03,E1/18/2,leaf
51,25030,connected,,,compute-018,be6-port0,server,be-rail-leaf-04,E1/18/1,leaf
51,25031,connected,,,compute-018,be7-port0,server,be-rail-leaf-04,E1/18/2,leaf
51,25032,connected,,,compute-018,fe-p0,server,fe-leaf-01,E1/9/2,leaf
51,25033,connected,,,compute-018,fe-p1,server,fe-leaf-02,E1/9/2,leaf
51,25034,connected,,,compute-019,be0-port0,server,be-rail-leaf-01,E1/19/1,leaf
51,25035,connected,,,compute-019,be1-port0,server,be-rail-leaf-01,E1/19/2,leaf
51,25036,connected,,,compute-019,be2-port0,server,be-rail-leaf-02,E1/19/1,leaf
51,25037,connected,,,compute-019,be3-port0,server,be-rail-leaf-02,E1/19/2,leaf
51,25038,connected,,,compute-019,be4-port0,server,be-rail-leaf-03,E1/19/1,leaf
51,25039,connected,,,compute-019,be5-port0,server,be-rail-leaf-03,E1/19/2,leaf
51,25040,connected,,,compute-019,be6-port0,server,be-rail-leaf-04,E1/19/1,leaf
51,25041,connected,,,compute-019,be7-port0,server,be-rail-leaf-04,E1/19/2,leaf
51,25042,connected,,,compute-019,fe-p0,server,fe-leaf-01,E1/9/3,leaf
51,25043,connected,,,compute-019,fe-p1,server,fe-leaf-02,E1/9/3,leaf
51,25044,connected,,,compute-020,be0-port0,server,be-rail-leaf-01,E1/20/1,leaf
51,25045,connected,,,compute-020,be1-port0,server,be-rail-leaf-01,E1/20/2,leaf
51,25046,connected,,,compute-020,be2-port0,server,be-rail-leaf-02,E1/20/1,leaf
51,25047,connected,,,compute-020,be3-port0,server,be-rail-leaf-02,E1/20/2,leaf
51,25048,connected,,,compute-020,be4-port0,server,be-rail-leaf-03,E1/20/1,leaf
51,25049,connected,,,compute-020,be5-port0,server,be-rail-leaf-03,E1/20/2,leaf
51,25050,connected,,,compute-020,be6-port0,server,be-rail-leaf-04,E1/20/1,leaf
51,25051,connected,,,compute-020,be7-port0,server,be-rail-leaf-04,E1/20/2,leaf
51,25052,connected,,,compute-020,fe-p0,server,fe-leaf-01,E1/9/4,leaf
51,25053,connected,,,compute-020,fe-p1,server,fe-leaf-02,E1/9/4,leaf
51,25054,connected,,,compute-021,be0-port0,server,be-rail-leaf-01,E1/21/1,leaf
51,25055,connected,,,compute-021,be1-port0,server,be-rail-leaf-01,E1/21/2,leaf
51,25056,connected,,,compute-021,be2-port0,server,be-rail-leaf-02,E1/21/1,leaf
51,25057,connected,,,compute-021,be3-port0,server,be-rail-leaf-02,E1/21/2,leaf
51,25058,connected,,,compute-021,be4-port0,server,be-rail-leaf-03,E1/21/1,leaf
51,25059,connected,,,compute-021,be5-port0,server,be-rail-leaf-03,E1/21/2,leaf
51,25060,connected,,,compute-021,be6-port0,server,be-rail-leaf-04,E1/21/1,leaf
51,25061,connected,,,compute-021,be7-port0,server,be-rail-leaf-04,E1/21/2,leaf
51,25062,connected,,,compute-021,fe-p0,server,fe-leaf-01,E1/11/1,leaf
51,25063,connected,,,compute-021,fe-p1,server,fe-leaf-02,E1/11/1,leaf
51,25064,connected,,,compute-022,be0-port0,server,be-rail-leaf-01,E1/22/1,leaf
51,25065,connected,,,compute-022,be1-port0,server,be-rail-leaf-01,E1/22/2,leaf
51,25066,connected,,,compute-022,be2-port0,server,be-rail-leaf-02,E1/22/1,leaf
51,25067,connected,,,compute-022,be3-port0,server,be-rail-leaf-02,E1/22/2,leaf
51,25068,connected,,,compute-022,be4-port0,server,be-rail-leaf-03,E1/22/1,leaf
51,25069,connected,,,compute-022,be5-port0,server,be-rail-leaf-03,E1/22/2,leaf
51,25070,connected,,,compute-022,be6-port0,server,be-rail-leaf-04,E1/22/1,leaf
51,25071,connected,,,compute-022,be7-port0,server,be-rail-leaf-04,E1/22/2,leaf
51,25072,connected,,,compute-022,fe-p0,server,fe-leaf-01,E1/11/2,leaf
51,25073,connected,,,compute-022,fe-p1,server,fe-leaf-02,E1/11/2,leaf
51,25074,connected,,,compute-023,be0-port0,server,be-rail-leaf-01,E1/23/1,leaf
51,25075,connected,,,compute-023,be1-port0,server,be-rail-leaf-01,E1/23/2,leaf
51,25076,connected,,,compute-023,be2-port0,server,be-rail-leaf-02,E1/23/1,leaf
51,25077,connected,,,compute-023,be3-port0,server,be-rail-leaf-02,E1/23/2,leaf
51,25078,connected,,,compute-023,be4-port0,server,be-rail-leaf-03,E1/23/1,leaf
51,25079,connected,,,compute-023,be5-port0,server,be-rail-leaf-03,E1/23/2,leaf
51,25080,connected,,,compute-023,be6-port0,server,be-rail-leaf-04,E1/23/1,leaf
51,25081,connected,,,compute-023,be7-port0,server,be-rail-leaf-04,E1/23/2,leaf
51,25082,connected,,,compute-023,fe-p0,server,fe-leaf-01,E1/11/3,leaf
51,25083,connected,,,compute-023,fe-p1,server,fe-leaf-02,E1/11/3,leaf
51,25084,connected,,,compute-024,be0-port0,server,be-rail-leaf-01,E1/24/1,leaf
51,25085,connected,,,compute-024,be1-port0,server,be-rail-leaf-01,E1/24/2,leaf
51,25086,connected,,,compute-024,be2-port0,server,be-rail-leaf-02,E1/24/1,leaf
51,25087,connected,,,compute-024,be3-port0,server,be-rail-leaf-02,E1/24/2,leaf
51,25088,connected,,,compute-024,be4-port0,server,be-rail-leaf-03,E1/24/1,leaf
51,25089,connected,,,compute-024,be5-port0,server,be-rail-leaf-03,E1/24/2,leaf
51,25090,connected,,,compute-024,be6-port0,server,be-rail-leaf-04,E1/24/1,leaf
51,25091,connected,,,compute-024,be7-port0,server,be-rail-leaf-04,E1/24/2,leaf
51,25092,connected,,,compute-024,fe-p0,server,fe-leaf-01,E1/11/4,leaf
51,25093,connected,,,compute-024,fe-p1,server,fe-leaf-02,E1/11/4,leaf
51,25094,connected,,,compute-025,be0-port0,server,be-rail-leaf-01,E1/25/1,leaf
51,25095,connected,,,compute-025,be1-port0,server,be-rail-leaf-01,E1/25/2,leaf
51,25096,connected,,,compute-025,be2-port0,server,be-rail-leaf-02,E1/25/1,leaf
51,25097,connected,,,compute-025,be3-port0,server,be-rail-leaf-02,E1/25/2,leaf
51,25098,connected,,,compute-025,be4-port0,server,be-rail-leaf-03,E1/25/1,leaf
51,25099,connected,,,compute-025,be5-port0,server,be-rail-leaf-03,E1/25/2,leaf
51,25100,connected,,,compute-025,be6-port0,server,be-rail-leaf-04,E1/25/1,leaf
51,25101,connected,,,compute-025,be7-port0,server,be-rail-leaf-04,E1/25/2,leaf
51,25102,connected,,,compute-025,fe-p0,server,fe-leaf-01,E1/13/1,leaf
51,25103,connected,,,compute-025,fe-p1,server,fe-leaf-02,E1/13/1,leaf
51,25104,connected,,,compute-026,be0-port0,server,be-rail-leaf-01,E1/26/1,leaf
51,25105,connected,,,compute-026,be1-port0,server,be-rail-leaf-01,E1/26/2,leaf
51,25106,connected,,,compute-026,be2-port0,server,be-rail-leaf-02,E1/26/1,leaf
51,25107,connected,,,compute-026,be3-port0,server,be-rail-leaf-02,E1/26/2,leaf
51,25108,connected,,,compute-026,be4-port0,server,be-rail-leaf-03,E1/26/1,leaf
51,25109,connected,,,compute-026,be5-port0,server,be-rail-leaf-03,E1/26/2,leaf
51,25110,connected,,,compute-026,be6-port0,server,be-rail-leaf-04,E1/26/1,leaf
51,25111,connected,,,compute-026,be7-port0,server,be-rail-leaf-04,E1/26/2,leaf
51,25112,connected,,,compute-026,fe-p0,server,fe-leaf-01,E1/13/2,leaf
51,25113,connected,,,compute-026,fe-p1,server,fe-leaf-02,E1/13/2,leaf
51,25114,connected,,,compute-027,be0-port0,server,be-rail-leaf-01,E1/27/1,leaf
51,25115,connected,,,compute-027,be1-port0,server,be-rail-leaf-01,E1/27/2,leaf
51,25116,connected,,,compute-027,be2-port0,server,be-rail-leaf-02,E1/27/1,leaf
51,25117,connected,,,compute-027,be3-port0,server,be-rail-leaf-02,E1/27/2,leaf
51,25118,connected,,,compute-027,be4-port0,server,be-rail-leaf-03,E1/27/1,leaf
51,25119,connected,,,compute-027,be5-port0,server,be-rail-leaf-03,E1/27/2,leaf
51,25120,connected,,,compute-027,be6-port0,server,be-rail-leaf-04,E1/27/1,leaf
51,25121,connected,,,compute-027,be7-port0,server,be-rail-leaf-04,E1/27/2,leaf
51,25122,connected,,,compute-027,fe-p0,server,fe-leaf-01,E1/13/3,leaf
51,25123,connected,,,compute-027,fe-p1,server,fe-leaf-02,E1/13/3,leaf
51,25124,connected,,,compute-028,be0-port0,server,be-rail-leaf-01,E1/28/1,leaf
51,25125,connected,,,compute-028,be1-port0,server,be-rail-leaf-01,E1/28/2,leaf
51,25126,connected,,,compute-028,be2-port0,server,be-rail-leaf-02,E1/28/1,leaf
51,25127,connected,,,compute-028,be3-port0,server,be-rail-leaf-02,E1/28/2,leaf
51,25128,connected,,,compute-028,be4-port0,server,be-rail-leaf-03,E1/28/1,leaf
51,25129,connected,,,compute-028,be5-port0,server,be-rail-leaf-03,E1/28/2,leaf
51,25130,connected,,,compute-028,be6-port0,server,be-rail-leaf-04,E1/28/1,leaf
51,25131,connected,,,compute-028,be7-port0,server,be-rail-leaf-04,E1/28/2,leaf
51,25132,connected,,,compute-028,fe-p0,server,fe-leaf-01,E1/13/4,leaf
51,25133,connected,,,compute-028,fe-p1,server,fe-leaf-02,E1/13/4,leaf
51,25134,connected,,,compute-029,be0-port0,server,be-rail-leaf-01,E1/29/1,leaf
51,25135,connected,,,compute-029,be1-port0,server,be-rail-leaf-01,E1/29/2,leaf
51,25136,connected,,,compute-029,be2-port0,server,be-rail-leaf-02,E1/29/1,leaf
51,25137,connected,,,compute-029,be3-port0,server,be-rail-leaf-02,E1/29/2,leaf
51,25138,connected,,,compute-029,be4-port0,server,be-rail-leaf-03,E1/29/1,leaf
51,25139,connected,,,compute-029,be5-port0,server,be-rail-leaf-03,E1/29/2,leaf
51,25140,connected,,,compute-029,be6-port0,server,be-rail-leaf-04,E1/29/1,leaf
51,25141,connected,,,compute-029,be7-port0,server,be-rail-leaf-04,E1/29/2,leaf
51,25142,connected,,,compute-029,fe-p0,server,fe-leaf-01,E1/15/1,leaf
51,25143,connected,,,compute-029,fe-p1,server,fe-leaf-02,E1/15/1,leaf
51,25144,connected,,,compute-030,be0-port0,server,be-rail-leaf-01,E1/30/1,leaf
51,25145,connected,,,compute-030,be1-port0,server,be-rail-leaf-01,E1/30/2,leaf
51,25146,connected,,,compute-030,be2-port0,server,be-rail-leaf-02,E1/30/1,leaf
51,25147,connected,,,compute-030,be3-port0,server,be-rail-leaf-02,E1/30/2,leaf
51,25148,connected,,,compute-030,be4-port0,server,be-rail-leaf-03,E1/30/1,leaf
51,25149,connected,,,compute-030,be5-port0,server,be-rail-leaf-03,E1/30/2,leaf
51,25150,connected,,,compute-030,be6-port0,server,be-rail-leaf-04,E1/30/1,leaf
51,25151,connected,,,compute-030,be7-port0,server,be-rail-leaf-04,E1/30/2,leaf
51,25152,connected,,,compute-030,fe-p0,server,fe-leaf-01,E1/15/2,leaf
51,25153,connected,,,compute-030,fe-p1,server,fe-leaf-02,E1/15/2,leaf
51,25154,connected,,,compute-031,be0-port0,server,be-rail-leaf-01,E1/31/1,leaf
51,25155,connected,,,compute-031,be1-port0,server,be-rail-leaf-01,E1/31/2,leaf
51,25156,connected,,,compute-031,be2-port0,server,be-rail-leaf-02,E1/31/1,leaf
51,25157,connected,,,compute-031,be3-port0,server,be-rail-leaf-02,E1/31/2,leaf
51,25158,connected,,,compute-031,be4-port0,server,be-rail-leaf-03,E1/31/1,leaf
51,25159,connected,,,compute-031,be5-port0,server,be-rail-leaf-03,E1/31/2,leaf
51,25160,connected,,,compute-031,be6-port0,server,be-rail-leaf-04,E1/31/1,leaf
51,25161,connected,,,compute-031,be7-port0,server,be-rail-leaf-04,E1/31/2,leaf
51,25162,connected,,,compute-031,fe-p0,server,fe-leaf-01,E1/15/3,leaf
51,25163,connected,,,compute-031,fe-p1,server,fe-leaf-02,E1/15/3,leaf
51,25164,connected,,,compute-032,be0-port0,server,be-rail-leaf-01,E1/32/1,leaf
